MAX_CAPACITY,NODE_ID,NODE_ANAME,NODE_ENAME,DAM_DAILY_DATE,TOTAL_VOLUME,TOTAL_OUTFLOW,TOTAL_INFLOW,STORAGE_PERCENTAGE,DAM_DAILY_LEVEL
110000000,BD01,سد الوحده,Al Wehda Dam,8/11/2013,32518818,227865,15033.6,29.56,81.8
110000000,BD01,سد الوحده,Al Wehda Dam,8/12/2013,32307058,227580,15820,29.37,81.68
110000000,BD01,سد الوحده,Al Wehda Dam,8/13/2013,32096369,227182,16502.4,29.18,81.56
110000000,BD01,سد الوحده,Al Wehda Dam,8/14/2013,31869326,228710,10376,28.97,81.43
110000000,BD01,سد الوحده,Al Wehda Dam,8/15/2013,31660856,228551,11491.2,28.78,81.31
110000000,BD01,سد الوحده,Al Wehda Dam,8/16/2013,31436207,226886,10886.4,28.58,81.18
110000000,BD01,سد الوحده,Al Wehda Dam,8/17/2013,31229938,226793,11923.2,28.39,81.06
110000000,BD01,سد الوحده,Al Wehda Dam,8/18/2013,31007665,225926,11404.8,28.19,80.93
110000000,BD01,سد الوحده,Al Wehda Dam,8/19/2013,30803581,226103,12893,28,80.81
110000000,BD01,سد الوحده,Al Wehda Dam,8/20/2013,30583667,226798,15292.8,27.8,80.68
110000000,BD01,سد الوحده,Al Wehda Dam,8/21/2013,30155834,226573,7776,27.41,80.425
110000000,BD01,سد الوحده,Al Wehda Dam,8/22/2013,30364972,226503,8812.8,27.6,80.55
110000000,BD01,سد الوحده,Al Wehda Dam,8/23/2013,39163616,225539,9244.8,35.6,85.29
110000000,BD01,سد الوحده,Al Wehda Dam,8/24/2013,29716153,225370.2,10368,27.01,80.16
110000000,BD01,سد الوحده,Al Wehda Dam,8/25/2013,29947813,224984.8,11145.6,27.23,80.3
110000000,BD01,سد الوحده,Al Wehda Dam,8/26/2013,29289615,224869.6,12268.8,26.63,79.9
110000000,BD01,سد الوحده,Al Wehda Dam,8/27/2013,29078135,224835.6,13377,26.43,79.77
110000000,BD01,سد الوحده,Al Wehda Dam,8/28/2013,28867840,226002.4,7609,26.24,79.64
110000000,BD01,سد الوحده,Al Wehda Dam,8/29/2013,28642689,225897,8812.8,26.04,79.5
110000000,BD01,سد الوحده,Al Wehda Dam,8/30/2013,28434842,225539.2,9936,25.85,79.37
110000000,BD01,سد الوحده,Al Wehda Dam,8/31/2013,28228166,226088,11577.6,25.66,79.24
110000000,BD01,سد الوحده,Al Wehda Dam,9/1/2013,28006896,225186.6,11923.2,25.46,79.1
110000000,BD01,سد الوحده,Al Wehda Dam,9/2/2013,27802638,224318,12268.8,25.28,78.97
110000000,BD01,سد الوحده,Al Wehda Dam,9/3/2013,27583961,223155.6,12392,25.08,78.83
110000000,BD01,سد الوحده,Al Wehda Dam,9/4/2013,27366619,224646,7395,24.88,78.69
110000000,BD01,سد الوحده,Al Wehda Dam,9/5/2013,27150608,224436.4,8553.6,24.68,78.55
110000000,BD01,سد الوحده,Al Wehda Dam,9/6/2013,26935921,223677.4,9080,24.49,78.41
110000000,BD01,سد الوحده,Al Wehda Dam,9/7/2013,26722553,223923,10558,24.29,78.27
110000000,BD01,سد الوحده,Al Wehda Dam,9/8/2013,26510497,223170,11145.6,24.1,78.13
110000000,BD01,سد الوحده,Al Wehda Dam,9/9/2013,26299748,223109.6,12441.6,23.91,77.99
110000000,BD01,سد الوحده,Al Wehda Dam,9/10/2013,26090301,222268.6,12891,23.72,77.85
110000000,BD01,سد الوحده,Al Wehda Dam,9/11/2013,25882149,222205.4,14169.6,23.53,77.71
110000000,BD01,سد الوحده,Al Wehda Dam,9/12/2013,25675287,222116,15292.8,23.34,77.57
110000000,BD01,سد الوحده,Al Wehda Dam,9/13/2013,25469709,221829.6,16329.6,23.15,77.43
110000000,BD01,سد الوحده,Al Wehda Dam,9/14/2013,25265409,218841.6,14611,22.97,77.29
110000000,BD01,سد الوحده,Al Wehda Dam,9/15/2013,25062382,201910.8,13478.4,22.78,77.15
110000000,BD01,سد الوحده,Al Wehda Dam,9/16/2013,24874992,218196.8,16502.4,22.61,77.02
110000000,BD01,سد الوحده,Al Wehda Dam,9/17/2013,13271910,218005.2,17539.2,12.07,66.88
110000000,BD01,سد الوحده,Al Wehda Dam,9/18/2013,24460882,218241.2,11923.2,22.24,76.73
110000000,BD01,سد الوحده,Al Wehda Dam,9/19/2013,24262890,217304,12355.2,22.06,76.59
110000000,BD01,سد الوحده,Al Wehda Dam,9/20/2013,24052137,218105.6,14428.8,21.87,76.44
110000000,BD01,سد الوحده,Al Wehda Dam,9/21/2013,23856718,217805.2,15552,21.69,76.3
110000000,BD01,سد الوحده,Al Wehda Dam,9/22/2013,23648708,217369,16329.6,21.5,76.15
110000000,BD01,سد الوحده,Al Wehda Dam,9/23/2013,24066143,191862,12700.8,21.88,76.45
110000000,BD01,سد الوحده,Al Wehda Dam,9/24/2013,23305152,183420,12130,21.19,75.9
110000000,BD01,سد الوحده,Al Wehda Dam,9/25/2013,23128039,183714,13478.4,21.03,75.77
110000000,BD01,سد الوحده,Al Wehda Dam,9/26/2013,22965479,183766,14428.8,20.88,75.65
110000000,BD01,سد الوحده,Al Wehda Dam,9/27/2013,22790372,184183,9077,20.72,75.52
110000000,BD01,سد الوحده,Al Wehda Dam,9/28/2013,22616303,183852,9782,20.56,75.39
110000000,BD01,سد الوحده,Al Wehda Dam,9/29/2013,22443266,183792,10755,20.4,75.26
110000000,BD01,سد الوحده,Al Wehda Dam,9/30/2013,22271257,183765,11757,20.25,75.13
110000000,BD01,سد الوحده,Al Wehda Dam,10/1/2013,22100272,183750,12787.2,20.09,75
110000000,BD01,سد الوحده,Al Wehda Dam,10/2/2013,21930307,34484,12218,19.94,74.87
110000000,BD01,سد الوحده,Al Wehda Dam,10/3/2013,21761357,183284,14342.4,19.78,74.74
110000000,BD01,سد الوحده,Al Wehda Dam,10/4/2013,21593417,181560,13651.2,19.63,74.61
110000000,BD01,سد الوحده,Al Wehda Dam,10/5/2013,21426484,182295,15382,19.48,74.48
110000000,BD01,سد الوحده,Al Wehda Dam,10/6/2013,21260554,181851,15920,19.33,74.35
110000000,BD01,سد الوحده,Al Wehda Dam,10/7/2013,21095621,181794,16862,19.18,74.22
110000000,BD01,سد الوحده,Al Wehda Dam,10/8/2013,20931682,181222,17283,19.03,74.09
110000000,BD01,سد الوحده,Al Wehda Dam,10/9/2013,20768733,181400,18489.6,18.88,73.96
110000000,BD01,سد الوحده,Al Wehda Dam,10/10/2013,20606769,180631,18666,18.73,73.83
110000000,BD01,سد الوحده,Al Wehda Dam,10/11/2013,20445786,179417,18835.2,18.59,73.7
110000000,BD01,سد الوحده,Al Wehda Dam,10/12/2013,22857598,180354,18403.2,20.78,75.57
110000000,BD01,سد الوحده,Al Wehda Dam,10/13/2013,20126745,179987,20908.8,18.3,73.44
110000000,BD01,سد الوحده,Al Wehda Dam,10/14/2013,19968680,179919,21859.2,18.15,73.31
110000000,BD01,سد الوحده,Al Wehda Dam,10/15/2013,19811578,180315,23241.6,18.01,73.18
110000000,BD01,سد الوحده,Al Wehda Dam,10/16/2013,19655437,180652,24537.6,17.87,73.05
110000000,BD01,سد الوحده,Al Wehda Dam,10/17/2013,19500251,180943,25833.6,17.73,72.92
110000000,BD01,سد الوحده,Al Wehda Dam,10/18/2013,19346017,179949,25747.2,17.59,72.79
110000000,BD01,سد الوحده,Al Wehda Dam,10/19/2013,19192730,179973,26697.6,17.45,72.66
110000000,BD01,سد الوحده,Al Wehda Dam,10/20/2013,19040386,179252,26909,17.31,72.53
110000000,BD01,سد الوحده,Al Wehda Dam,10/21/2013,18888982,179460,28002,17.17,72.4
110000000,BD01,سد الوحده,Al Wehda Dam,10/22/2013,18738513,179382,28944,17.04,72.27
110000000,BD01,سد الوحده,Al Wehda Dam,10/23/2013,18588975,178021,28512,16.9,72.14
110000000,BD01,سد الوحده,Al Wehda Dam,10/24/2013,18440363,177793,29203.2,16.76,72.01
110000000,BD01,سد الوحده,Al Wehda Dam,10/25/2013,18338019,135262,32918.4,16.67,71.92
110000000,BD01,سد الوحده,Al Wehda Dam,10/26/2013,18224821,127284,13996.8,16.57,71.82
110000000,BD01,سد الوحده,Al Wehda Dam,10/27/2013,18112165,127779,15034,16.47,71.72
110000000,BD01,سد الوحده,Al Wehda Dam,10/28/2013,18011237,127914,25920,16.37,71.63
110000000,BD01,سد الوحده,Al Wehda Dam,10/29/2013,17910745,127726,27235,16.28,71.54
110000000,BD01,سد الوحده,Al Wehda Dam,10/30/2013,17810689,127572,27516,16.19,71.45
110000000,BD01,سد الوحده,Al Wehda Dam,10/31/2013,17711067,127243,27590,16.1,71.36
110000000,BD01,سد الوحده,Al Wehda Dam,11/1/2013,17545990,127075,27836,15.95,71.21
110000000,BD01,سد الوحده,Al Wehda Dam,11/2/2013,17513119,127198,28439,15.92,71.18
110000000,BD01,سد الوحده,Al Wehda Dam,11/3/2013,17414790,126598,28269,15.83,71.09
110000000,BD01,سد الوحده,Al Wehda Dam,11/4/2013,17316890,126405,28512,15.74,71
110000000,BD01,سد الوحده,Al Wehda Dam,11/5/2013,17219417,126059,28598.4,15.65,70.91
110000000,BD01,سد الوحده,Al Wehda Dam,11/6/2013,17122370,126692,29645,15.57,70.82
110000000,BD01,سد الوحده,Al Wehda Dam,11/7/2013,17025747,126731,30109,15.48,70.73
110000000,BD01,سد الوحده,Al Wehda Dam,11/8/2013,16929548,126964,30765,15.39,70.64
110000000,BD01,سد الوحده,Al Wehda Dam,11/9/2013,16833771,126784,31104,15.3,70.55
110000000,BD01,سد الوحده,Al Wehda Dam,11/10/2013,16759569,100935,26697.6,15.24,70.48
110000000,BD01,سد الوحده,Al Wehda Dam,11/11/2013,16685620,102017,27668,15.17,70.41
110000000,BD01,سد الوحده,Al Wehda Dam,11/12/2013,16611924,101441,27746,15.1,70.34
110000000,BD01,سد الوحده,Al Wehda Dam,11/13/2013,16538482,101607,28166.4,15.03,70.27
110000000,BD01,سد الوحده,Al Wehda Dam,11/14/2013,16465291,101348,28166.4,14.97,70.2
110000000,BD01,سد الوحده,Al Wehda Dam,11/15/2013,16392351,100951,28012,14.9,70.13
110000000,BD01,سد الوحده,Al Wehda Dam,11/16/2013,16319662,101050,28361,14.84,70.06
110000000,BD01,سد الوحده,Al Wehda Dam,11/17/2013,16247224,100139,27734.4,14.77,69.99
110000000,BD01,سد الوحده,Al Wehda Dam,11/18/2013,16175035,100126,27937,14.7,69.92
110000000,BD01,سد الوحده,Al Wehda Dam,11/19/2013,16103095,100209,28269,14.64,69.85
110000000,BD01,سد الوحده,Al Wehda Dam,11/20/2013,16031403,100499,28807,14.57,69.78
110000000,BD01,سد الوحده,Al Wehda Dam,11/21/2013,15959959,100509,29065,14.51,69.71
110000000,BD01,سد الوحده,Al Wehda Dam,11/22/2013,15888762,99096,27907.2,14.44,69.64
110000000,BD01,سد الوحده,Al Wehda Dam,11/23/2013,15817811,99140,28190,14.38,69.57
110000000,BD01,سد الوحده,Al Wehda Dam,11/24/2013,15817811,98629,27927,14.38,69.57
110000000,BD01,سد الوحده,Al Wehda Dam,11/25/2013,15676647,98750,28291,14.25,69.43
110000000,BD01,سد الوحده,Al Wehda Dam,11/26/2013,15596422,97989,22809.6,14.18,69.35
110000000,BD01,سد الوحده,Al Wehda Dam,11/27/2013,15546443,95912,40953.6,14.13,69.3
110000000,BD01,سد الوحده,Al Wehda Dam,11/28/2013,15476681,95980,26218,14.07,69.23
110000000,BD01,سد الوحده,Al Wehda Dam,11/29/2013,15407162,96989,27475.2,14.01,69.16
110000000,BD01,سد الوحده,Al Wehda Dam,11/30/2013,15367545,95730,56114,13.97,69.12
110000000,BD01,سد الوحده,Al Wehda Dam,12/1/2013,15347767,96689,76910,13.95,69.1
110000000,BD01,سد الوحده,Al Wehda Dam,12/2/2013,15308269,97190,57456,13.92,69.06
110000000,BD01,سد الوحده,Al Wehda Dam,12/3/2013,15486632,49110,227272,14.08,69.24
110000000,BD01,سد الوحده,Al Wehda Dam,12/4/2013,15787479,9290,310138,14.35,69.54
110000000,BD01,سد الوحده,Al Wehda Dam,12/5/2013,17810689,7470,203299.2,16.19,71.45
110000000,BD01,سد الوحده,Al Wehda Dam,12/6/2013,20322617,9268,2521196,18.48,73.6
110000000,BD01,سد الوحده,Al Wehda Dam,12/7/2013,22350518,9310,2037211,20.32,75.19
110000000,BD01,سد الوحده,Al Wehda Dam,12/8/2013,23373552,9590,1032652.8,21.25,75.95
110000000,BD01,سد الوحده,Al Wehda Dam,12/9/2013,23469572,9625,105646,21.34,76.02
110000000,BD01,سد الوحده,Al Wehda Dam,12/10/2013,23565899,11046,107395.2,21.42,76.09
110000000,BD01,سد الوحده,Al Wehda Dam,12/11/2013,23745603,11414,191119,21.59,76.22
110000000,BD01,سد الوحده,Al Wehda Dam,12/12/2013,23912426,11490,178329.6,21.74,76.34
110000000,BD01,سد الوحده,Al Wehda Dam,12/13/2013,24631584,11842,730801,22.39,76.85
110000000,BD01,سد الوحده,Al Wehda Dam,12/14/2013,25425823,11937,806198.4,23.11,77.4
